email,genero,faixa_etaria,escolaridade_categoria,renda_media,profissao_categoria,onde_acompanha_conteudo,nivel_idioma,fala_outro_idioma_categoria,motivo_fluencia_espanhol_categoria,problema_aprender_categoria,investir_portal_vhe,tempo_antes_redes_sociais,fez_curso_espanhol,ouviu_falar_portal_vhe
lead171@exemplo.com,Masculino,+55,Médio,2k-5k,CLT,Instagram,Avançado,Não,Viagem,Falta de disciplina,Não,>6 meses,Não,Não
lead172@exemplo.com,Masculino,45-54,Fundamental,2k-5k,Estudante,LinkedIn,Intermediário,Sim,Viagem,Falta de tempo,Sim,>6 meses,Não,Sim
lead173@exemplo.com,Feminino,+55,Médio,5k-10k,Estudante,Facebook,Avançado,Não,Trabalho,Falta de disciplina,Sim,>6 meses,Não,Sim
lead174@exemplo.com,Feminino,18-24,Superior,<2k,Estudante,Instagram,Avançado,Sim,Pessoal,Nenhum,Não,<1 mês,Não,Não
lead175@exemplo.com,Feminino,45-54,Pós,5k-10k,CLT,Instagram,Iniciante,Sim,Pessoal,Nenhum,Não,>6 meses,Sim,Não
lead176@exemplo.com,Masculino,25-34,Fundamental,+10k,CLT,Instagram,Avançado,Não,Trabalho,Falta de tempo,Não,3-6 meses,Não,Sim
lead177@exemplo.com,Masculino,35-44,Pós,5k-10k,Empreendedor,Facebook,Intermediário,Não,Trabalho,Nenhum,Sim,<1 mês,Sim,Sim
lead178@exemplo.com,Masculino,45-54,Médio,<2k,Desempregado,Instagram,Intermediário,Sim,Trabalho,Falta de tempo,Sim,1-3 meses,Não,Não
lead179@exemplo.com,Masculino,45-54,Superior,2k-5k,Desempregado,YouTube,Avançado,Não,Pessoal,Falta de tempo,Sim,3-6 meses,Sim,Não
lead180@exemplo.com,Masculino,18-24,Superior,2k-5k,Desempregado,Instagram,Iniciante,Sim,Viagem,Falta de disciplina,Sim,<1 mês,Sim,Não
lead181@exemplo.com,Masculino,35-44,Superior,<2k,Estudante,YouTube,Avançado,Não,Trabalho,Falta de tempo,Não,3-6 meses,Não,Sim
lead182@exemplo.com,Feminino,25-34,Pós,+10k,Desempregado,LinkedIn,Avançado,Não,Pessoal,Falta de disciplina,Não,3-6 meses,Sim,Não
lead183@exemplo.com,Masculino,45-54,Médio,<2k,Estudante,YouTube,Intermediário,Não,Trabalho,Falta de tempo,Sim,1-3 meses,Sim,Sim
lead184@exemplo.com,Masculino,45-54,Fundamental,+10k,Empreendedor,LinkedIn,Iniciante,Não,Pessoal,Falta de disciplina,Não,<1 mês,Sim,Sim
lead185@exemplo.com,Masculino,18-24,Fundamental,2k-5k,Estudante,LinkedIn,Iniciante,Não,Trabalho,Nenhum,Não,>6 meses,Sim,Não
lead186@exemplo.com,Feminino,+55,Médio,+10k,Empreendedor,YouTube,Iniciante,Não,Pessoal,Falta de tempo,Sim,3-6 meses,Não,Sim
lead187@exemplo.com,Masculino,25-34,Pós,<2k,Empreendedor,LinkedIn,Iniciante,Não,Trabalho,Falta de disciplina,Não,3-6 meses,Não,Não
lead188@exemplo.com,Masculino,35-44,Fundamental,<2k,Desempregado,YouTube,Intermediário,Sim,Viagem,Falta de tempo,Sim,3-6 meses,Não,Não
lead189@exemplo.com,Feminino,45-54,Médio,<2k,Desempregado,Facebook,Iniciante,Não,Trabalho,Falta de disciplina,Sim,3-6 meses,Não,Não
lead190@exemplo.com,Masculino,45-54,Fundamental,+10k,Estudante,LinkedIn,Iniciante,Sim,Trabalho,Falta de disciplina,Sim,3-6 meses,Sim,Não
lead191@exemplo.com,Masculino,25-34,Superior,+10k,CLT,YouTube,Iniciante,Não,Viagem,Falta de tempo,Não,<1 mês,Não,Não
lead192@exemplo.com,Masculino,+55,Fundamental,+10k,Desempregado,LinkedIn,Intermediário,Sim,Trabalho,Falta de tempo,Sim,3-6 meses,Não,Sim
lead193@exemplo.com,Masculino,45-54,Pós,2k-5k,Desempregado,Instagram,Intermediário,Não,Viagem,Nenhum,Não,3-6 meses,Sim,Não
lead194@exemplo.com,Masculino,25-34,Médio,5k-10k,CLT,YouTube,Iniciante,Não,Pessoal,Nenhum,Não,3-6 meses,Sim,Sim
lead195@exemplo.com,Feminino,18-24,Pós,5k-10k,CLT,Instagram,Intermediário,Sim,Viagem,Nenhum,Sim,>6 meses,Não,Não
lead196@exemplo.com,Feminino,+55,Médio,<2k,Desempregado,LinkedIn,Avançado,Não,Viagem,Falta de tempo,Sim,>6 meses,Não,Não
lead197@exemplo.com,Feminino,35-44,Superior,2k-5k,CLT,LinkedIn,Iniciante,Não,Pessoal,Nenhum,Sim,<1 mês,Não,Não
lead198@exemplo.com,Masculino,45-54,Médio,+10k,Estudante,Facebook,Intermediário,Não,Viagem,Falta de disciplina,Sim,3-6 meses,Sim,Não
lead199@exemplo.com,Masculino,25-34,Fundamental,<2k,Empreendedor,YouTube,Iniciante,Não,Viagem,Falta de tempo,Sim,3-6 meses,Não,Sim
lead200@exemplo.com,Masculino,18-24,Fundamental,2k-5k,Empreendedor,Instagram,Iniciante,Não,Pessoal,Falta de disciplina,Não,1-3 meses,Sim,Não
lead201@exemplo.com,Feminino,35-44,Superior,<2k,Desempregado,Facebook,Intermediário,Sim,Trabalho,Falta de disciplina,Não,>6 meses,Sim,Não
lead202@exemplo.com,Masculino,25-34,Médio,2k-5k,Desempregado,LinkedIn,Avançado,Não,Trabalho,Falta de disciplina,Não,1-3 meses,Não,Não
lead203@exemplo.com,Masculino,25-34,Superior,2k-5k,Estudante,LinkedIn,Iniciante,Sim,Viagem,Falta de tempo,Sim,3-6 meses,Sim,Sim
lead204@exemplo.com,Feminino,35-44,Fundamental,5k-10k,CLT,Facebook,Avançado,Sim,Trabalho,Falta de tempo,Sim,3-6 meses,Sim,Não
lead205@exemplo.com,Masculino,18-24,Pós,<2k,Desempregado,Instagram,Intermediário,Sim,Trabalho,Nenhum,Não,1-3 meses,Não,Sim
lead206@exemplo.com,Feminino,18-24,Superior,+10k,Empreendedor,LinkedIn,Iniciante,Sim,Viagem,Nenhum,Sim,<1 mês,Sim,Não
lead207@exemplo.com,Feminino,+55,Pós,5k-10k,Estudante,LinkedIn,Intermediário,Sim,Pessoal,Nenhum,Não,<1 mês,Sim,Não
lead208@exemplo.com,Feminino,45-54,Pós,5k-10k,Estudante,YouTube,Intermediário,Sim,Trabalho,Nenhum,Não,1-3 meses,Sim,Não
lead209@exemplo.com,Masculino,35-44,Médio,+10k,CLT,Facebook,Intermediário,Sim,Viagem,Falta de disciplina,Não,3-6 meses,Não,Não
lead210@exemplo.com,Masculino,35-44,Superior,2k-5k,Desempregado,LinkedIn,Intermediário,Sim,Pessoal,Falta de tempo,Sim,1-3 meses,Sim,Não
lead211@exemplo.com,Masculino,35-44,Pós,+10k,Desempregado,Instagram,Iniciante,Não,Trabalho,Nenhum,Sim,>6 meses,Sim,Não
lead212@exemplo.com,Masculino,18-24,Pós,<2k,Estudante,YouTube,Avançado,Sim,Pessoal,Falta de disciplina,Não,<1 mês,Sim,Não
lead213@exemplo.com,Masculino,45-54,Médio,+10k,Empreendedor,Facebook,Avançado,Não,Viagem,Falta de tempo,Sim,1-3 meses,Não,Sim
lead214@exemplo.com,Masculino,+55,Médio,2k-5k,Desempregado,Instagram,Iniciante,Sim,Pessoal,Falta de tempo,Sim,<1 mês,Não,Não
lead215@exemplo.com,Masculino,25-34,Fundamental,+10k,Empreendedor,LinkedIn,Iniciante,Sim,Pessoal,Falta de tempo,Sim,>6 meses,Não,Não
lead216@exemplo.com,Feminino,25-34,Pós,2k-5k,Estudante,Facebook,Avançado,Não,Viagem,Falta de disciplina,Não,3-6 meses,Não,Sim
lead217@exemplo.com,Masculino,35-44,Fundamental,2k-5k,Desempregado,Facebook,Avançado,Sim,Trabalho,Nenhum,Não,3-6 meses,Não,Não
lead218@exemplo.com,Feminino,45-54,Pós,<2k,Empreendedor,Instagram,Iniciante,Não,Trabalho,Falta de tempo,Não,3-6 meses,Não,Não
lead219@exemplo.com,Masculino,18-24,Fundamental,+10k,Estudante,Facebook,Intermediário,Sim,Pessoal,Falta de disciplina,Não,<1 mês,Não,Sim
lead220@exemplo.com,Masculino,45-54,Médio,+10k,Empreendedor,Instagram,Iniciante,Não,Pessoal,Falta de tempo,Não,>6 meses,Sim,Não
lead221@exemplo.com,Masculino,45-54,Superior,<2k,Desempregado,LinkedIn,Avançado,Não,Pessoal,Falta de disciplina,Sim,1-3 meses,Sim,Não
lead222@exemplo.com,Feminino,18-24,Médio,2k-5k,CLT,YouTube,Intermediário,Sim,Pessoal,Nenhum,Não,3-6 meses,Não,Sim
lead223@exemplo.com,Feminino,35-44,Fundamental,+10k,Empreendedor,Instagram,Avançado,Sim,Trabalho,Nenhum,Sim,<1 mês,Não,Sim
lead224@exemplo.com,Feminino,45-54,Fundamental,<2k,CLT,YouTube,Intermediário,Sim,Viagem,Falta de tempo,Não,3-6 meses,Não,Não
lead225@exemplo.com,Feminino,25-34,Superior,2k-5k,Desempregado,Facebook,Avançado,Sim,Viagem,Nenhum,Sim,>6 meses,Sim,Sim
lead226@exemplo.com,Masculino,18-24,Pós,<2k,CLT,Instagram,Intermediário,Não,Viagem,Nenhum,Sim,1-3 meses,Sim,Sim
lead227@exemplo.com,Feminino,+55,Fundamental,+10k,Estudante,LinkedIn,Iniciante,Não,Pessoal,Falta de disciplina,Não,3-6 meses,Sim,Sim
lead228@exemplo.com,Masculino,35-44,Fundamental,<2k,CLT,Instagram,Iniciante,Não,Pessoal,Falta de disciplina,Sim,>6 meses,Sim,Não
lead229@exemplo.com,Masculino,18-24,Fundamental,5k-10k,Empreendedor,Instagram,Intermediário,Não,Viagem,Falta de tempo,Sim,<1 mês,Não,Não
lead230@exemplo.com,Feminino,+55,Superior,2k-5k,Empreendedor,Instagram,Intermediário,Não,Trabalho,Falta de disciplina,Sim,>6 meses,Sim,Sim
lead231@exemplo.com,Feminino,+55,Médio,5k-10k,CLT,YouTube,Iniciante,Não,Viagem,Nenhum,Sim,<1 mês,Sim,Sim
lead232@exemplo.com,Feminino,45-54,Fundamental,5k-10k,Estudante,YouTube,Iniciante,Não,Trabalho,Falta de disciplina,Sim,3-6 meses,Sim,Sim
lead233@exemplo.com,Feminino,45-54,Superior,2k-5k,Desempregado,Facebook,Intermediário,Sim,Pessoal,Nenhum,Sim,3-6 meses,Não,Sim
lead234@exemplo.com,Feminino,45-54,Fundamental,2k-5k,CLT,Facebook,Intermediário,Sim,Viagem,Falta de tempo,Não,>6 meses,Não,Não
lead235@exemplo.com,Feminino,18-24,Pós,<2k,Empreendedor,Facebook,Iniciante,Sim,Viagem,Nenhum,Sim,<1 mês,Não,Não
lead236@exemplo.com,Feminino,18-24,Superior,2k-5k,Empreendedor,Facebook,Avançado,Sim,Pessoal,Falta de disciplina,Não,>6 meses,Sim,Não
lead237@exemplo.com,Feminino,35-44,Fundamental,5k-10k,CLT,Instagram,Iniciante,Sim,Trabalho,Falta de disciplina,Sim,>6 meses,Sim,Não
lead238@exemplo.com,Masculino,45-54,Superior,5k-10k,CLT,YouTube,Intermediário,Sim,Viagem,Falta de disciplina,Sim,3-6 meses,Sim,Sim
lead239@exemplo.com,Feminino,+55,Fundamental,+10k,CLT,YouTube,Intermediário,Sim,Viagem,Falta de disciplina,Sim,3-6 meses,Não,Não
lead240@exemplo.com,Feminino,25-34,Médio,2k-5k,Desempregado,YouTube,Avançado,Sim,Trabalho,Falta de tempo,Sim,3-6 meses,Não,Sim
lead241@exemplo.com,Masculino,35-44,Fundamental,5k-10k,Empreendedor,YouTube,Iniciante,Não,Viagem,Nenhum,Sim,>6 meses,Sim,Sim
lead242@exemplo.com,Feminino,18-24,Superior,+10k,Empreendedor,Facebook,Intermediário,Sim,Viagem,Falta de disciplina,Sim,>6 meses,Sim,Sim
lead243@exemplo.com,Masculino,35-44,Pós,+10k,Empreendedor,Instagram,Iniciante,Sim,Pessoal,Nenhum,Sim,1-3 meses,Não,Sim
lead244@exemplo.com,Masculino,35-44,Pós,<2k,Desempregado,YouTube,Intermediário,Sim,Trabalho,Falta de tempo,Sim,1-3 meses,Sim,Não
lead245@exemplo.com,Feminino,35-44,Pós,5k-10k,Estudante,LinkedIn,Avançado,Não,Viagem,Nenhum,Não,>6 meses,Sim,Sim
lead246@exemplo.com,Masculino,35-44,Fundamental,<2k,Empreendedor,Instagram,Iniciante,Sim,Viagem,Falta de disciplina,Não,1-3 meses,Sim,Sim
lead247@exemplo.com,Masculino,25-34,Médio,5k-10k,Empreendedor,LinkedIn,Iniciante,Não,Pessoal,Nenhum,Não,>6 meses,Não,Sim
lead248@exemplo.com,Masculino,45-54,Fundamental,<2k,Estudante,Instagram,Avançado,Não,Viagem,Falta de disciplina,Não,3-6 meses,Não,Sim
lead249@exemplo.com,Masculino,+55,Pós,<2k,Desempregado,Instagram,Intermediário,Sim,Pessoal,Falta de disciplina,Sim,<1 mês,Não,Não
lead250@exemplo.com,Feminino,35-44,Superior,2k-5k,Estudante,Instagram,Intermediário,Não,Viagem,Falta de tempo,Sim,3-6 meses,Não,Sim
lead251@exemplo.com,Masculino,35-44,Pós,<2k,Estudante,LinkedIn,Iniciante,Sim,Pessoal,Falta de tempo,Sim,>6 meses,Não,Não
lead252@exemplo.com,Feminino,35-44,Superior,2k-5k,Estudante,YouTube,Avançado,Sim,Trabalho,Nenhum,Não,3-6 meses,Não,Sim
lead253@exemplo.com,Masculino,45-54,Médio,+10k,Estudante,YouTube,Iniciante,Sim,Trabalho,Nenhum,Não,>6 meses,Não,Não
lead254@exemplo.com,Masculino,18-24,Superior,5k-10k,Desempregado,LinkedIn,Iniciante,Não,Viagem,Falta de disciplina,Não,>6 meses,Não,Sim
lead255@exemplo.com,Masculino,18-24,Fundamental,+10k,Desempregado,YouTube,Intermediário,Sim,Viagem,Falta de disciplina,Sim,1-3 meses,Não,Sim
lead256@exemplo.com,Masculino,25-34,Fundamental,5k-10k,Estudante,Facebook,Intermediário,Sim,Pessoal,Falta de disciplina,Sim,>6 meses,Sim,Não
lead257@exemplo.com,Feminino,18-24,Fundamental,+10k,CLT,YouTube,Intermediário,Sim,Pessoal,Falta de disciplina,Não,<1 mês,Sim,Não
lead258@exemplo.com,Feminino,35-44,Superior,5k-10k,CLT,Facebook,Intermediário,Não,Trabalho,Falta de tempo,Sim,1-3 meses,Sim,Não
lead259@exemplo.com,Masculino,35-44,Fundamental,<2k,CLT,Facebook,Intermediário,Não,Viagem,Falta de disciplina,Sim,<1 mês,Sim,Sim
lead260@exemplo.com,Masculino,35-44,Fundamental,5k-10k,CLT,Facebook,Avançado,Não,Pessoal,Falta de tempo,Sim,>6 meses,Não,Não
lead261@exemplo.com,Feminino,25-34,Fundamental,5k-10k,Empreendedor,LinkedIn,Iniciante,Não,Trabalho,Nenhum,Não,3-6 meses,Sim,Não
lead262@exemplo.com,Masculino,35-44,Médio,+10k,Desempregado,YouTube,Avançado,Sim,Trabalho,Nenhum,Sim,>6 meses,Sim,Sim
lead263@exemplo.com,Masculino,18-24,Superior,+10k,Desempregado,YouTube,Iniciante,Sim,Pessoal,Falta de tempo,Não,>6 meses,Sim,Não
lead264@exemplo.com,Masculino,45-54,Superior,+10k,Estudante,LinkedIn,Intermediário,Não,Viagem,Falta de disciplina,Não,3-6 meses,Não,Sim
lead265@exemplo.com,Feminino,45-54,Pós,2k-5k,Empreendedor,LinkedIn,Avançado,Sim,Trabalho,Nenhum,Sim,3-6 meses,Sim,Sim
lead266@exemplo.com,Feminino,+55,Superior,2k-5k,Estudante,YouTube,Iniciante,Não,Pessoal,Falta de tempo,Sim,<1 mês,Sim,Não
lead267@exemplo.com,Feminino,18-24,Médio,5k-10k,Estudante,LinkedIn,Intermediário,Sim,Trabalho,Nenhum,Sim,1-3 meses,Sim,Sim
lead268@exemplo.com,Masculino,35-44,Superior,5k-10k,Desempregado,LinkedIn,Intermediário,Sim,Viagem,Falta de disciplina,Não,1-3 meses,Não,Sim
lead269@exemplo.com,Masculino,45-54,Médio,<2k,Empreendedor,Facebook,Avançado,Não,Pessoal,Falta de tempo,Não,1-3 meses,Sim,Sim
lead270@exemplo.com,Feminino,18-24,Médio,<2k,CLT,LinkedIn,Avançado,Não,Viagem,Nenhum,Sim,<1 mês,Não,Sim
lead271@exemplo.com,Feminino,45-54,Superior,5k-10k,Desempregado,Facebook,Avançado,Sim,Viagem,Falta de disciplina,Sim,<1 mês,Não,Não
lead272@exemplo.com,Feminino,35-44,Pós,2k-5k,Empreendedor,Instagram,Intermediário,Não,Trabalho,Falta de tempo,Não,3-6 meses,Sim,Não
lead273@exemplo.com,Feminino,45-54,Fundamental,5k-10k,Empreendedor,Facebook,Iniciante,Sim,Viagem,Falta de tempo,Não,1-3 meses,Não,Sim
lead274@exemplo.com,Masculino,+55,Fundamental,<2k,Desempregado,Facebook,Iniciante,Sim,Trabalho,Falta de tempo,Não,>6 meses,Não,Não
lead275@exemplo.com,Feminino,+55,Superior,2k-5k,Desempregado,LinkedIn,Avançado,Sim,Pessoal,Falta de tempo,Não,<1 mês,Sim,Sim
lead276@exemplo.com,Masculino,45-54,Superior,2k-5k,Estudante,YouTube,Iniciante,Sim,Pessoal,Nenhum,Não,>6 meses,Não,Não
lead277@exemplo.com,Feminino,18-24,Médio,<2k,Estudante,Instagram,Intermediário,Não,Trabalho,Falta de tempo,Sim,1-3 meses,Sim,Não
lead278@exemplo.com,Masculino,18-24,Superior,5k-10k,Estudante,Instagram,Iniciante,Sim,Trabalho,Falta de tempo,Não,1-3 meses,Sim,Sim
lead279@exemplo.com,Feminino,18-24,Médio,+10k,CLT,Instagram,Intermediário,Sim,Trabalho,Falta de tempo,Não,<1 mês,Sim,Sim
lead280@exemplo.com,Feminino,45-54,Pós,5k-10k,Desempregado,YouTube,Avançado,Sim,Viagem,Falta de tempo,Sim,<1 mês,Não,Sim
lead281@exemplo.com,Feminino,18-24,Superior,5k-10k,Empreendedor,Instagram,Iniciante,Não,Pessoal,Falta de tempo,Não,3-6 meses,Sim,Sim
lead282@exemplo.com,Feminino,35-44,Fundamental,<2k,Desempregado,Instagram,Intermediário,Sim,Pessoal,Falta de disciplina,Não,>6 meses,Sim,Não
lead283@exemplo.com,Masculino,+55,Fundamental,2k-5k,Empreendedor,YouTube,Avançado,Não,Viagem,Nenhum,Sim,3-6 meses,Sim,Sim
lead284@exemplo.com,Feminino,35-44,Superior,<2k,CLT,Instagram,Avançado,Não,Trabalho,Falta de disciplina,Não,3-6 meses,Não,Não
lead285@exemplo.com,Masculino,18-24,Médio,5k-10k,Desempregado,LinkedIn,Avançado,Não,Pessoal,Nenhum,Sim,>6 meses,Sim,Não
lead286@exemplo.com,Masculino,35-44,Fundamental,+10k,Empreendedor,LinkedIn,Avançado,Não,Viagem,Falta de tempo,Não,1-3 meses,Não,Sim
lead287@exemplo.com,Masculino,18-24,Médio,+10k,Empreendedor,Facebook,Iniciante,Não,Trabalho,Nenhum,Não,>6 meses,Não,Não
lead288@exemplo.com,Masculino,45-54,Superior,+10k,Estudante,Facebook,Intermediário,Não,Pessoal,Falta de tempo,Sim,1-3 meses,Sim,Sim
lead289@exemplo.com,Feminino,35-44,Superior,<2k,CLT,Facebook,Iniciante,Não,Trabalho,Falta de tempo,Não,3-6 meses,Não,Sim
lead290@exemplo.com,Masculino,45-54,Fundamental,2k-5k,Desempregado,LinkedIn,Intermediário,Sim,Viagem,Falta de disciplina,Não,1-3 meses,Sim,Não
lead291@exemplo.com,Masculino,45-54,Superior,<2k,Estudante,LinkedIn,Avançado,Sim,Pessoal,Falta de disciplina,Sim,1-3 meses,Não,Sim
lead292@exemplo.com,Masculino,25-34,Pós,+10k,CLT,LinkedIn,Iniciante,Não,Trabalho,Falta de disciplina,Não,1-3 meses,Sim,Sim
lead293@exemplo.com,Feminino,18-24,Pós,5k-10k,Estudante,Facebook,Avançado,Não,Trabalho,Nenhum,Não,>6 meses,Sim,Sim
lead294@exemplo.com,Feminino,+55,Fundamental,2k-5k,Desempregado,Facebook,Intermediário,Não,Trabalho,Nenhum,Não,1-3 meses,Não,Não
lead295@exemplo.com,Feminino,18-24,Pós,<2k,Empreendedor,Facebook,Avançado,Sim,Viagem,Falta de disciplina,Não,>6 meses,Sim,Não
lead296@exemplo.com,Feminino,+55,Médio,<2k,Desempregado,Facebook,Iniciante,Não,Trabalho,Falta de disciplina,Não,<1 mês,Sim,Sim
lead297@exemplo.com,Masculino,18-24,Fundamental,2k-5k,CLT,Facebook,Iniciante,Sim,Pessoal,Falta de tempo,Sim,<1 mês,Não,Sim
lead298@exemplo.com,Masculino,45-54,Fundamental,2k-5k,Desempregado,Facebook,Intermediário,Sim,Pessoal,Nenhum,Não,3-6 meses,Não,Não
lead299@exemplo.com,Feminino,35-44,Médio,5k-10k,CLT,LinkedIn,Intermediário,Não,Trabalho,Falta de tempo,Não,3-6 meses,Não,Não
lead300@exemplo.com,Masculino,35-44,Pós,2k-5k,Estudante,YouTube,Iniciante,Sim,Viagem,Nenhum,Sim,>6 meses,Não,Sim
lead301@exemplo.com,Masculino,25-34,Pós,5k-10k,CLT,YouTube,Iniciante,Não,Pessoal,Falta de disciplina,Sim,1-3 meses,Não,Não
lead302@exemplo.com,Masculino,+55,Pós,+10k,Empreendedor,Facebook,Iniciante,Não,Pessoal,Nenhum,Sim,1-3 meses,Sim,Sim
lead303@exemplo.com,Feminino,+55,Fundamental,+10k,Empreendedor,YouTube,Iniciante,Não,Pessoal,Nenhum,Sim,<1 mês,Sim,Sim
lead304@exemplo.com,Feminino,+55,Fundamental,<2k,Empreendedor,YouTube,Intermediário,Sim,Trabalho,Falta de tempo,Não,>6 meses,Sim,Sim
lead305@exemplo.com,Masculino,45-54,Pós,+10k,Estudante,LinkedIn,Iniciante,Não,Pessoal,Falta de disciplina,Não,1-3 meses,Não,Não
lead306@exemplo.com,Feminino,+55,Superior,+10k,CLT,Facebook,Intermediário,Sim,Trabalho,Falta de disciplina,Não,1-3 meses,Não,Não
lead307@exemplo.com,Feminino,35-44,Pós,5k-10k,Estudante,Facebook,Iniciante,Não,Trabalho,Falta de disciplina,Não,>6 meses,Sim,Não
lead308@exemplo.com,Feminino,45-54,Médio,<2k,Desempregado,YouTube,Iniciante,Não,Trabalho,Falta de tempo,Não,3-6 meses,Não,Sim
lead309@exemplo.com,Feminino,18-24,Fundamental,2k-5k,Desempregado,Facebook,Avançado,Não,Trabalho,Falta de tempo,Não,>6 meses,Sim,Não
lead310@exemplo.com,Feminino,+55,Médio,<2k,Desempregado,Facebook,Avançado,Não,Trabalho,Falta de tempo,Não,>6 meses,Sim,Não
lead311@exemplo.com,Masculino,+55,Médio,+10k,Desempregado,Facebook,Iniciante,Não,Pessoal,Nenhum,Sim,1-3 meses,Não,Sim
lead312@exemplo.com,Feminino,18-24,Fundamental,2k-5k,Empreendedor,Facebook,Intermediário,Sim,Trabalho,Nenhum,Não,<1 mês,Não,Não
lead313@exemplo.com,Masculino,+55,Superior,<2k,CLT,YouTube,Iniciante,Não,Trabalho,Falta de tempo,Sim,1-3 meses,Não,Sim
lead314@exemplo.com,Masculino,18-24,Pós,<2k,Empreendedor,Instagram,Avançado,Não,Trabalho,Falta de tempo,Sim,1-3 meses,Não,Sim
lead315@exemplo.com,Feminino,45-54,Médio,<2k,CLT,YouTube,Iniciante,Não,Trabalho,Falta de disciplina,Sim,1-3 meses,Não,Não
lead316@exemplo.com,Masculino,35-44,Fundamental,<2k,CLT,LinkedIn,Avançado,Sim,Trabalho,Nenhum,Não,>6 meses,Não,Não
lead317@exemplo.com,Masculino,18-24,Médio,5k-10k,Estudante,Instagram,Iniciante,Não,Trabalho,Nenhum,Não,>6 meses,Sim,Sim
lead318@exemplo.com,Masculino,25-34,Pós,<2k,Desempregado,Instagram,Iniciante,Não,Pessoal,Falta de disciplina,Sim,1-3 meses,Não,Não
lead319@exemplo.com,Feminino,18-24,Superior,+10k,CLT,Instagram,Intermediário,Não,Trabalho,Falta de disciplina,Não,1-3 meses,Sim,Não
lead320@exemplo.com,Feminino,+55,Superior,+10k,Desempregado,YouTube,Avançado,Não,Trabalho,Falta de disciplina,Não,<1 mês,Sim,Não
lead321@exemplo.com,Masculino,45-54,Superior,5k-10k,Desempregado,LinkedIn,Avançado,Sim,Pessoal,Falta de tempo,Sim,3-6 meses,Sim,Sim
lead322@exemplo.com,Feminino,45-54,Fundamental,2k-5k,Desempregado,YouTube,Avançado,Não,Pessoal,Falta de tempo,Sim,1-3 meses,Não,Sim
lead323@exemplo.com,Feminino,18-24,Fundamental,2k-5k,Empreendedor,LinkedIn,Intermediário,Sim,Viagem,Falta de tempo,Não,>6 meses,Sim,Não
lead324@exemplo.com,Feminino,35-44,Superior,+10k,Desempregado,YouTube,Iniciante,Sim,Pessoal,Falta de tempo,Sim,3-6 meses,Não,Sim
lead325@exemplo.com,Feminino,25-34,Pós,+10k,CLT,YouTube,Intermediário,Sim,Pessoal,Falta de tempo,Sim,3-6 meses,Não,Não
lead326@exemplo.com,Masculino,45-54,Pós,5k-10k,Empreendedor,YouTube,Iniciante,Sim,Trabalho,Nenhum,Sim,<1 mês,Não,Não
lead327@exemplo.com,Masculino,+55,Fundamental,2k-5k,Desempregado,Instagram,Intermediário,Não,Viagem,Nenhum,Não,3-6 meses,Não,Não
lead328@exemplo.com,Feminino,+55,Superior,2k-5k,Estudante,YouTube,Intermediário,Não,Trabalho,Nenhum,Não,1-3 meses,Não,Não
lead329@exemplo.com,Feminino,35-44,Pós,<2k,Desempregado,LinkedIn,Avançado,Sim,Viagem,Falta de disciplina,Sim,1-3 meses,Sim,Sim
lead330@exemplo.com,Masculino,45-54,Pós,<2k,Desempregado,LinkedIn,Intermediário,Sim,Trabalho,Nenhum,Sim,>6 meses,Não,Não
lead331@exemplo.com,Masculino,18-24,Pós,<2k,Empreendedor,LinkedIn,Iniciante,Sim,Pessoal,Falta de disciplina,Não,1-3 meses,Sim,Sim
lead332@exemplo.com,Feminino,+55,Fundamental,5k-10k,CLT,Instagram,Intermediário,Não,Pessoal,Nenhum,Não,1-3 meses,Não,Sim
lead333@exemplo.com,Masculino,35-44,Superior,+10k,Desempregado,YouTube,Intermediário,Sim,Viagem,Falta de tempo,Não,<1 mês,Não,Não
lead334@exemplo.com,Feminino,45-54,Médio,5k-10k,Empreendedor,YouTube,Iniciante,Sim,Trabalho,Nenhum,Não,3-6 meses,Não,Não
lead335@exemplo.com,Feminino,45-54,Superior,2k-5k,Empreendedor,Facebook,Avançado,Sim,Trabalho,Falta de tempo,Não,<1 mês,Sim,Sim
lead336@exemplo.com,Masculino,45-54,Superior,+10k,CLT,Instagram,Iniciante,Sim,Pessoal,Falta de tempo,Não,3-6 meses,Sim,Não
lead337@exemplo.com,Masculino,45-54,Fundamental,<2k,Empreendedor,LinkedIn,Iniciante,Sim,Pessoal,Nenhum,Sim,<1 mês,Sim,Não
lead338@exemplo.com,Feminino,45-54,Pós,5k-10k,CLT,LinkedIn,Iniciante,Não,Viagem,Nenhum,Sim,>6 meses,Sim,Sim
lead339@exemplo.com,Feminino,+55,Pós,5k-10k,Estudante,YouTube,Intermediário,Sim,Pessoal,Falta de tempo,Sim,<1 mês,Não,Sim
lead340@exemplo.com,Masculino,35-44,Fundamental,<2k,Desempregado,LinkedIn,Intermediário,Não,Viagem,Falta de disciplina,Não,<1 mês,Não,Sim
lead341@exemplo.com,Feminino,45-54,Fundamental,5k-10k,Empreendedor,YouTube,Iniciante,Não,Viagem,Falta de disciplina,Sim,>6 meses,Sim,Não
lead342@exemplo.com,Masculino,25-34,Fundamental,<2k,Estudante,YouTube,Iniciante,Não,Viagem,Nenhum,Sim,1-3 meses,Sim,Não
